7.064381319959751604e-01,1.827940193406125680e-01,4.405999107547944327e-01,-5.117019347173545896e-01,-8.594262320383065923e-01,-1.476680525543259126e-01,5.350379374981300007e-01,-4.364122475757434838e-01,-4.102589220850216822e-01,-5.811030561377454884e-01,6.416620764761529205e-01,-9.923485804648857211e-01,9.986955027394919249e-01,-1.431149846558215089e-01,8.679582296921051210e-01,-4.591856930402160586e-01,5.357895425711822757e-01,-6.577770138732514926e-01,-7.554438259942575229e-02,6.713932853206361351e-02,-8.190349855578071825e-02,-5.067226171358103493e-01,2.938728621149779840e-01,-4.067763690698817935e-01,-6.587897143948722167e-01,-9.111758910307443671e-02,3.774390401258063132e-01,-8.848997970194600882e-01,6.686346518589381116e-01,2.529201212427081291e-01,-1.883637245414506722e-01,-4.710636339105118697e-01,5.578419824185989473e-01,6.688131463002082722e-01,6.624664236573696297e-01,-9.130319211646376054e-02,-4.337492918069894010e-01,-4.952945674399791276e-01,-5.175227890976239475e-01,-1.055739401038833236e-01,3.780864381933106699e-01,5.831976973764101402e-01,-1.295661272863672941e-01,5.944469505724485625e-01,5.451450746868919950e-01,2.248896824236188419e-01,-9.007298153598477519e-01,-3.930709517169646006e-01,-1.875716265556683915e-01,1.208745303634526369e-01,9.342084930877732063e-01,7.110086837905138513e-01,-9.254439130606169073e-01,-4.980916330405704695e-01,4.430267199712440984e-01,6.425384458111442765e-01,7.536177434072490744e-01,-3.461696396659836861e-01,1.892892544746747063e-01,-8.442476560074532177e-01,-6.225524880674768724e-01,8.715132279441781815e-01,6.691261035736171259e-01,5.492958900133355638e-01,5.017162688489933409e-01,9.265429015608037666e-01,7.777058793888702581e-02,-5.715858032869183258e-01,-7.784931255231475333e-01,2.970750758779439060e-02,7.131647341359936831e-01,-6.149789864080248414e-01,-1.686634271414961805e-01
-3.119527405838009582e-01,-6.432414254757419236e-01,-8.194452449478279998e-01,8.065417250271300631e-01,-4.867367305726633120e-01,-8.446083606699597013e-01,7.523030507838919245e-01,-4.557799205317145663e-01,4.545261046109605463e-01,7.416686300453343428e-01,-1.812490389480276853e-01,2.932453316491945294e-02,7.082025229864941096e-02,3.582675410636857460e-01,-8.324471951048821872e-01,-4.121544111214900941e-01,6.956472695568869380e-01,6.157607684267136783e-01,6.489606771253098039e-02,1.991915465515059491e-01,-7.101731580450734160e-01,3.849951596629164197e-01,-6.260079096937631871e-01,-4.708692863310532939e-01,1.618123700996010328e-02,7.307497666408653281e-01,-8.194435550904426435e-01,-1.668926543129867213e-02,-9.523436051992730800e-01,8.278226614859522936e-01,-8.597143997306933016e-01,-3.125136343912888748e-01,-2.435646766606689440e-01,-4.649552854295899706e-01,-7.065223614290254694e-01,5.327763874937720967e-01,6.258429070323825449e-01,6.281713646113191718e-01,2.449212067999100295e-01,7.930101828541957776e-01,7.627397559077084832e-01,3.187894720358692702e-01,-6.634523407576953247e-02,-1.534519355284806874e-01,-4.459922001690215243e-01,-5.972916539533186242e-01,6.248852237887596583e-01,4.681216491452846462e-01,-2.607242367057054366e-01,-9.833801906126866665e-01,5.437463036215517409e-01,-2.258891452198292793e-01,9.976873091047533393e-01,8.808468888021203647e-01,-8.580892446079317892e-01,1.052875816575704615e-01,-1.713208254052249746e-01,8.497050639686909435e-02,-4.579777261358752849e-01,-4.807481763216592263e-02,-8.463061375626472760e-01,-4.219806529432323927e-02,3.498968249998148927e-01,6.033105364924651326e-01,5.826784260849378061e-01,4.341596145902932857e-01,3.253595751765427924e-01,-2.257151506580008515e-01,-3.550720962474798181e-01,1.255975084492932936e-01,-7.033194351405824829e-01,8.158240045064255597e-01,-6.833595911958167957e-01
5.329298576551517730e-01,6.036536242626515669e-01,-9.228827632611416032e-01,-6.640444717601556857e-01,-3.571838703912029178e-01,-8.437570008079673389e-01,1.774941571481187808e-01,8.364713809243509157e-01,4.587545569113664623e-01,-8.152333457414426832e-01,5.853754837625833041e-01,6.136740780206673129e-02,2.282604190634556218e-01,2.794312036009254374e-01,-1.887541678522477451e-01,4.615506199704406676e-01,-8.681686503562535684e-01,8.470815194011480642e-01,-9.440033419973155038e-01,8.421234951208880215e-01,4.952580193339886083e-01,-7.683340295544531795e-01,-1.913536393433263871e-01,9.129172249996826416e-01,-1.666304913690974665e-02,7.111450348201264759e-03,-2.263143683484454272e-01,4.533895751677523567e-01,-9.278254834965318221e-01,2.934558208832125370e-01,-7.873888316907571294e-01,-9.875402645088597886e-01,9.358514188939426326e-01,-6.433698719170823921e-01,9.255656012062742910e-01,-9.341817370369585039e-01,-7.371632516723498618e-01,3.592295078455678414e-01,7.719008816069856671e-01,-7.845602186587494753e-01,6.948187983727742711e-01,4.126657247773362069e-01,4.136792366727437553e-02,-6.989513876789268387e-01,-1.340066035332729832e-01,-5.015091039545043206e-01,1.502233698017940711e-03,3.589821104441326405e-02,-5.521731495697446146e-01,3.820310800455102296e-01,-5.454455392169159644e-01,-4.223296241650453808e-01,-3.777916008447992358e-01,4.662903553819772728e-01,5.386544497077929705e-01,-4.625012058294273309e-01,8.165096947028627206e-01,-9.593856422239419590e-01,6.367296632764076758e-01,3.366430498094672430e-01,-6.733285905059307463e-01,3.083384219458298325e-01,3.821983313422290252e-01,-7.982919766991103394e-01,2.272479889113707685e-01,-6.991750628169810522e-01,-9.166169104517070121e-01,-1.571406515492645983e-01,-9.056744471376436678e-01,-2.041745818968676573e-02,-8.188807917949358917e-01,-2.574481327502520234e-01,1.965778985739095042e-01
9.983048901102049566e-01,7.280426525250502934e-01,4.385993825617864328e-01,1.242140721737907683e-01,6.777086930155449274e-01,-4.384726181422247127e-01,-8.830720124730186971e-01,5.389420118949008742e-01,8.272690791941754718e-01,9.821903840638666061e-01,7.079382645308129884e-01,-4.262337525968191709e-01,-1.437400291311332623e-01,6.269927640957053683e-01,7.414953973814482069e-01,6.638168521691012458e-01,-6.767780517565156195e-01,3.946755816005473871e-01,2.855464757766847939e-01,3.323823773120135883e-01,-6.097818283110882920e-01,8.335799230860907461e-01,-1.624002543400340226e-01,-2.642765697392457369e-01,-8.801828703359404482e-01,2.874290562976580254e-01,3.156369723685337192e-01,2.237556672297953408e-01,-3.831149991339264371e-01,9.956298726416628053e-01,3.528054990526090506e-01,2.652259712196260999e-01,4.481489674054861538e-01,1.985163725814407254e-01,2.505202197700135969e-01,7.390844796510294135e-01,3.895146105648954471e-01,3.537341000093734422e-01,-5.070242702914282695e-01,2.494176951216560134e-01,-8.996162993839060817e-01,-2.016390035792836599e-01,6.575265703496206982e-01,-1.262220424611850689e-01,-9.717076593379128102e-01,8.576634726897649497e-01,6.609325686161242608e-01,-8.901888721775996771e-02,-9.725078542506710999e-01,3.398515904372942931e-01,-3.091564009513980693e-01,-3.737340928446091226e-01,6.181438140904631506e-01,-6.019749533733895763e-01,-3.261901458637082030e-01,8.086008638664021753e-02,-6.607748040054417515e-01,5.078532703421194672e-01,5.113975518250857277e-02,3.599348142080895929e-01,4.468540158767970727e-01,-6.162563157451015350e-01,-5.578897277176992908e-01,6.561344286916830360e-01,6.103534596726176709e-01,-1.295690927519854707e-01,-3.716981563655048504e-01,-3.687842423486549226e-01,1.473339897786565267e-01,3.529817986941692354e-01,-9.499656698631289142e-01,-7.747112746629980506e-02,-1.072027571373783683e-01
-5.289823119355816505e-01,-5.928967480976228277e-01,-2.160661189115018477e-01,6.865100991485280080e-01,-1.108413395052205708e-01,9.618563862434224010e-01,-9.642538390701709261e-01,5.770969095433311491e-01,-3.619009358575218105e-01,2.739101228425222523e-01,-3.527769613194096099e-01,-7.945218783566365683e-01,1.863463948378498714e-01,-1.606636312163800540e-01,7.820198795418837889e-01,-5.942610409996107457e-01,2.390400730348685165e-02,2.495964515945698903e-01,4.168516608833985337e-01,7.132373231091182486e-01,-8.814457045081538489e-01,8.608680813074800486e-01,-1.864270402949208538e-02,-5.345268818233996910e-01,9.265333356542893029e-03,2.910745810851036453e-01,1.478473866157163918e-01,-2.124750002350994649e-01,-1.271256019586239905e-01,9.421034205794514005e-01,-5.306568056005385170e-01,8.227219664868574700e-01,-2.409705245497955062e-01,-3.844946144345484651e-01,7.054289490728260503e-01,4.264903571970815044e-01,8.087662934481374410e-01,9.503649356314787244e-01,-4.192051646010852561e-01,7.711928071544931207e-01,1.769507002991375089e-01,-7.031695559543902352e-01,4.250444032410063411e-01,-5.510580652937513424e-01,1.012115441146173023e-01,-8.374803311445999654e-02,2.798965656400216329e-01,-1.849246978133349817e-01,-8.208610427339595450e-01,9.990850390850432028e-01,-8.187240000365614279e-01,1.793800694496776593e-01,-9.452558681875922186e-01,-6.658267964168278485e-01,-9.126083061367646909e-01,4.447927979420547295e-01,7.506333288830671080e-01,-5.181605967905174026e-01,8.788964609266798345e-01,-9.443310387375822845e-01,5.923781823940641456e-01,6.794706548151134839e-01,-5.001812796529991889e-01,7.230050515211696727e-01,3.692679424853519965e-01,-3.438009252250713299e-01,-2.906504938605298793e-01,-6.900424613150946129e-02,8.925575970646701940e-01,2.492354199579653873e-01,5.254463236992183983e-01,2.445312342302874420e-02,2.733895374443899851e-01
-5.605933978669872531e-01,6.131714472450764397e-01,-9.080099472206466515e-01,4.263657162334293371e-01,-2.869367681446446383e-01,1.728278266672156338e-01,2.893258184341069850e-01,6.710504462228452649e-01,-8.319291618386115417e-02,9.402230129356985433e-01,-1.651446905105842244e-01,-8.821274080197565315e-01,-4.436273143328217650e-02,2.109626660028416367e-01,-4.601848917689950191e-01,-8.652732255778927684e-01,2.415740904963312730e-01,1.172793319588705252e-01,2.729239424982048412e-01,-4.513480987590221538e-01,8.376125670073928386e-01,-4.759171620206104070e-01,6.338886273727428744e-02,1.292764772829251285e-01,2.707392483288901808e-01,-2.853172664641834277e-01,5.653858107934019994e-01,4.085247002186009890e-01,-4.854005684628790451e-01,-2.507725717925337605e-01,3.154551022051603759e-01,-5.778094316626376514e-01,8.521409440447165196e-01,-5.271337043851753723e-01,-2.384198802845347576e-01,-3.918383931017217492e-01,4.246172363221478729e-01,-6.593436198398692216e-01,6.331526311854813738e-01,-5.760983183760506332e-01,7.286399915480774592e-01,9.484887228021723349e-01,5.447200445267921243e-01,-6.847354732646071529e-01,9.848074599605445290e-01,-1.221846572154308141e-01,3.125124835204811102e-01,-6.380585025839868862e-02,-6.098108583254435722e-01,-3.163332944558927551e-01,7.451607748696549294e-01,-9.717752824472387640e-01,-3.473524803728809118e-01,-4.481339235697521239e-01,-4.153571780333598085e-01,3.764453350733261150e-01,-7.624237424572808397e-01,1.575380072255958552e-01,-4.414575767050901156e-01,-3.288534915231844380e-02,3.500337150546177778e-01,1.595951198985001707e-01,1.320059306110390462e-01,-7.930871170754469901e-01,1.898078297038665596e-01,6.215891905053974043e-01,-2.759832413436540399e-01,6.499063084189580231e-01,-1.978772818421228319e-01,-5.229143322528220228e-01,-4.971268955815733026e-01,-8.750873898527713468e-01,4.238360111811216857e-01
9.526780494528626075e-01,5.370389681131344517e-01,-7.260588521690150010e-01,2.805066486676612847e-01,6.915570877400476490e-01,-2.216872533582914251e-01,-7.404850503842763665e-01,5.266957809886303465e-01,-4.709174896811232358e-01,-7.836341421933430418e-01,2.343656693840940886e-01,-2.392925097168310256e-01,3.617465234823649123e-01,-7.350822593244739078e-01,7.436228446812434001e-01,5.023576893736332316e-01,-7.343210728371574181e-01,-6.213134507104520754e-01,-6.426489055104389614e-01,-8.543237451303145047e-01,-2.878485726429804714e-01,6.207230201671469771e-01,7.321795585419428321e-01,3.847542221348643210e-03,-3.192463447136331123e-01,8.863135213696073933e-01,-2.813644474246539406e-01,8.260314401684796248e-01,2.913797892549654378e-01,-7.849758413453127304e-01,5.465233251848458096e-01,-4.049704025418938702e-01,-8.773385174859618107e-01,7.022129753289343412e-01,3.130759247179621951e-01,8.000005230287248192e-01,2.622925304822538717e-01,-8.512178937642642662e-01,7.231193593426579191e-01,-1.044196640520911323e-01,3.319483967325314033e-01,-3.613979834077127862e-01,-5.044707846525831041e-01,4.746104952265610688e-01,5.296607411658942333e-01,7.226631177142377460e-01,6.992546878614762651e-01,2.966919300271064763e-02,2.115428018648293218e-01,2.520170961623116046e-01,-2.911888667935749186e-01,-5.970306156178246670e-01,3.562246105609139235e-01,-4.605320788881872573e-02,2.081382844433838919e-01,8.737523264032467374e-01,-2.358333391086189224e-01,-7.466889942464960406e-02,1.156496896736851632e-01,-1.112883508581050673e-01,4.684836626135850945e-01,8.036433332365719995e-01,-7.748864240288697580e-01,-4.923559980589646834e-01,-3.294838196764549032e-02,-1.281226542532820645e-03,8.625391879334600720e-01,9.175315008064921507e-02,9.877428398557674960e-02,6.925373546081823317e-01,5.821990392354472466e-01,-8.618021142704788140e-01,-8.584715966494504968e-01
7.300662591038908911e-01,6.738456381616535484e-01,-7.742632691243092058e-01,7.963976106265273636e-01,6.482401328340992031e-02,8.916919943461989462e-01,8.263293863218330593e-01,-8.910943925749426064e-01,-2.849330035631765234e-01,3.551750085614517882e-01,-3.324173305850699478e-01,8.445144676631599623e-01,3.197637506924912998e-01,2.362045632039526666e-01,-5.832961238367651013e-02,-4.618214728054903517e-01,-8.984437808616272392e-01,3.350176997405522883e-01,-3.703874976351277937e-01,4.419148655351021748e-01,-9.906841141010580554e-01,5.517383169104692620e-01,9.902057980185396957e-01,3.503080470645760780e-01,-1.067580288547476108e-01,8.027998938462699297e-01,-7.806326084988555181e-01,8.495518924932738969e-01,-8.492487472299505846e-01,-8.623445184890894399e-01,5.081093636416835757e-01,-4.175379801483174447e-01,-7.544450053513602761e-01,2.063813126575813062e-01,7.894643445185844932e-02,-5.372009906510315513e-01,7.249473796658971736e-01,1.560581736924611107e-01,7.477188061110768835e-01,-1.714741488359454724e-01,4.006067071983521188e-01,1.900437889057484675e-01,-1.310431122854978092e-01,2.299789547253647815e-01,8.176645466529075534e-02,-8.250244500671022330e-02,1.288616085529130650e-01,4.799236200138492503e-01,8.286515079921590310e-01,3.182464615839779576e-01,8.138309557484002532e-02,-1.494297915024491719e-01,-1.841834956992103312e-01,-2.954380474538933488e-01,3.129934310831705702e-01,4.215602109823204380e-01,9.674321693948946255e-01,9.054582825311956462e-01,5.767661898194167414e-01,9.855592958178869267e-01,-6.422468162555849958e-01,8.603492110670816206e-01,9.657804336704201020e-01,4.076561527097222193e-01,-3.277575804212626842e-01,6.552252744399165163e-01,-6.879010223844188587e-01,-5.320956561874585766e-01,5.484100795164175146e-01,4.136172364382593170e-01,-2.908174832894980799e-01,3.061940736283743636e-01,5.234751147450773523e-01
3.508923061965245616e-01,9.737096924421801969e-01,-1.917938690733340668e-01,5.074401931928043119e-01,-6.173152793378866576e-02,-3.826363328117894369e-01,-2.471006804541207025e-01,-3.712487210129289394e-01,-1.239219056284397436e-01,-6.036069645891473101e-01,8.881573170952261620e-01,-2.797956466879825133e-01,-8.282223739919403194e-01,7.799893188890865137e-01,1.184176945930022207e-01,2.335346069222530296e-01,4.150725446757541626e-01,4.375173534504388506e-01,-8.744878352402496446e-02,-6.358375471107757804e-01,1.436165710804431228e-01,6.720173545007086524e-01,5.584856851286739143e-01,4.420509778166530346e-01,-9.138005092031820098e-01,-5.187407011420370750e-01,-5.201177793876383681e-01,4.705392167133615189e-01,-2.891844574902340259e-01,6.829941321105903462e-02,3.803506328666803604e-01,-3.385460299912161908e-01,3.988216681841914024e-01,-5.594565574184826584e-01,-9.340917716932215509e-01,4.166070357772291288e-01,7.284221201534863965e-01,3.860855750942631115e-01,-5.972629580274193550e-01,2.686260984002875052e-01,4.813308964703795212e-01,-3.257039716319998224e-01,-2.224169793598977929e-01,-1.083330997284750463e-01,1.418688504446787846e-01,-7.026599121047769625e-01,-2.611024866358566676e-01,2.835222437198596790e-01,3.910237917144030462e-01,8.989384053416731302e-01,4.476631346274488887e-01,9.935665560658990536e-01,2.050592804895254861e-01,-7.621971742752413626e-01,-3.544794501448400581e-03,1.640139725341056565e-01,7.588854705470140516e-01,-6.657088575772185379e-01,1.824168800899048648e-01,-5.314309330490107897e-02,4.759437268932515952e-01,8.034992293431166832e-01,2.981653975321463257e-01,5.641579561593146330e-02,2.280970523655774240e-01,-2.937781004707518129e-01,-5.358826215887571021e-01,-2.113172220305685745e-01,-5.607319166773512276e-01,8.345008938256426312e-02,5.609840136973358593e-01,7.254071158548049958e-01,-3.362572865204058736e-01
5.760139987736119238e-01,8.306025922080337853e-01,-8.654516786080808100e-01,5.421160640288771315e-01,-4.217959157908357515e-01,-1.534263261669264189e-01,3.064751099303215653e-01,-8.337036961707273708e-01,-2.461491152438526342e-01,-3.614896973841774663e-01,-2.060919122892250765e-01,9.519857299747520596e-01,-4.886331911869634670e-01,4.787758060821083461e-01,7.362700035728522163e-01,-3.532097988832594293e-01,5.962681047623008546e-02,-6.361424218088973515e-01,5.749572643626581492e-01,8.600619602834158606e-02,4.389850918124476031e-01,-9.949736484372480039e-01,5.089256947788969310e-01,-3.908963156571307884e-01,9.383962778195493737e-01,-9.953636814155808477e-01,2.358274072995347748e-01,8.043620822152683925e-01,-1.009071722993524212e-01,-8.248314663618843134e-01,-3.222969487490301432e-02,-3.494848676887232219e-01,-6.910969501767127987e-01,3.447248521138912558e-01,-7.018456166961011267e-01,-3.887310689730836266e-01,1.447920494898338184e-01,8.875836206126086481e-03,9.297100240351994227e-01,5.553706190484009042e-03,-4.514975705367734182e-01,8.497017762802148155e-01,-4.593029306206375395e-01,8.639791662564435537e-01,9.484765305785969325e-01,4.031734682007979131e-01,-5.102760488278821338e-01,-6.626718367947121990e-01,-7.302533962754345076e-01,6.368162790309317423e-01,-9.893292647156775033e-01,7.256146836472658901e-01,8.285981001071049956e-01,1.383409904659125278e-01,-8.918378202284849010e-02,2.609425716156412722e-01,3.542342644545266594e-01,-2.020414658899758464e-01,1.711035301999885849e-01,-3.298107514471799728e-01,8.974055457847571748e-01,9.374373417753003590e-01,-4.535507197686281522e-01,-5.434377710700672992e-01,7.021588732939756383e-01,6.947566617834872726e-01,-2.370152856884411019e-01,6.427296187302222741e-02,9.836134114814318874e-01,-7.114256234564688697e-01,3.115565184800455079e-01,-9.472042100852804403e-01,8.815366869417267104e-01
